run_id,t,X,I,X0,I0
93,13,0.9975,0.9347030478124482,0.4,0.9
93,14,0.9975,0.9378428954218258,0.4,0.9
93,15,0.9975,0.9408257506507345,0.4,0.9
93,16,0.9975,0.9436594631181978,0.4,0.9
93,17,0.9975,0.9463514899622879,0.4,0.9
93,18,0.9975,0.9489089154641736,0.4,0.9
93,19,0.9975,0.9513384696909649,0.4,0.9
93,20,0.9975,0.9536465462064166,0.4,0.9
93,21,0.9975,0.9558392188960958,0.4,0.9
93,22,0.9975,0.957922257951291,0.4,0.9
93,23,0.9975,0.9599011450537265,0.4,0.9
93,24,0.9975,0.9617810878010402,0.4,0.9
93,25,0.9975,0.9635670334109883,0.4,0.9
93,26,0.9975,0.9652636817404389,0.4,0.9
93,27,0.9975,0.966875497653417,0.4,0.9
93,28,0.9975,0.9684067227707461,0.4,0.9
93,29,0.9975,0.9698613866322088,0.4,0.9
93,30,0.9975,0.9712433173005983,0.4,0.9
93,31,0.9975,0.9725561514355684,0.4,0.9
93,32,0.9975,0.97380334386379,0.4,0.9
93,33,0.9975,0.9749881766706004,0.4,0.9
93,34,0.9975,0.9761137678370704,0.4,0.9
93,35,0.9975,0.9771830794452169,0.4,0.9
93,36,0.9975,0.9781989254729561,0.4,0.9
93,37,0.9975,0.9791639791993083,0.4,0.9
93,38,0.9975,0.9800807802393429,0.4,0.9
93,39,0.9975,0.9809517412273757,0.4,0.9
93,40,0.9975,0.9817791541660069,0.4,0.9
93,41,0.9975,0.9825651964577066,0.4,0.9
93,42,0.9975,0.9833119366348212,0.4,0.9
93,43,0.9975,0.9840213398030802,0.4,0.9
93,44,0.9975,0.9846952728129261,0.4,0.9
93,45,0.9975,0.9853355091722799,0.4,0.9
93,46,0.9975,0.9859437337136658,0.4,0.9
93,47,0.9975,0.9865215470279826,0.4,0.9
93,48,0.9975,0.9870704696765834,0.4,0.9
93,49,0.9975,0.9875919461927543,0.4,0.9
94,0,0.6875,0.889375,0.5,0.9
94,1,0.98,0.89390625,0.5,0.9
94,2,1.0,0.8992109375,0.5,0.9
94,3,1.0,0.904250390625,0.5,0.9
94,4,1.0,0.90903787109375,0.5,0.9
94,5,1.0,0.9135859775390625,0.5,0.9
94,6,1.0,0.9179066786621093,0.5,0.9
94,7,1.0,0.9220113447290038,0.5,0.9
94,8,1.0,0.9259107774925536,0.5,0.9
94,9,1.0,0.9296152386179259,0.5,0.9
94,10,1.0,0.9331344766870296,0.5,0.9
94,11,1.0,0.9364777528526782,0.5,0.9
94,12,1.0,0.9396538652100443,0.5,0.9
94,13,1.0,0.9426711719495421,0.5,0.9
94,14,1.0,0.945537613352065,0.5,0.9
94,15,1.0,0.9482607326844618,0.5,0.9
94,16,1.0,0.9508476960502387,0.5,0.9
94,17,1.0,0.9533053112477268,0.5,0.9
94,18,1.0,0.9556400456853404,0.5,0.9
94,19,1.0,0.9578580434010734,0.5,0.9
94,20,1.0,0.9599651412310197,0.5,0.9
94,21,1.0,0.9619668841694687,0.5,0.9
94,22,1.0,0.9638685399609953,0.5,0.9
94,23,1.0,0.9656751129629455,0.5,0.9
94,24,1.0,0.9673913573147982,0.5,0.9
94,25,1.0,0.9690217894490583,0.5,0.9
94,26,1.0,0.9705706999766054,0.5,0.9
94,27,1.0,0.9720421649777751,0.5,0.9
94,28,1.0,0.9734400567288863,0.5,0.9
94,29,1.0,0.974768053892442,0.5,0.9
94,30,1.0,0.9760296511978199,0.5,0.9
94,31,1.0,0.9772281686379289,0.5,0.9
94,32,1.0,0.9783667602060325,0.5,0.9
94,33,1.0,0.9794484221957309,0.5,0.9
94,34,1.0,0.9804760010859443,0.5,0.9
94,35,1.0,0.9814522010316471,0.5,0.9
94,36,1.0,0.9823795909800648,0.5,0.9
94,37,1.0,0.9832606114310616,0.5,0.9
94,38,1.0,0.9840975808595085,0.5,0.9
94,39,1.0,0.9848927018165331,0.5,0.9
94,40,1.0,0.9856480667257065,0.5,0.9
94,41,1.0,0.9863656633894211,0.5,0.9
94,42,1.0,0.9870473802199501,0.5,0.9
94,43,1.0,0.9876950112089525,0.5,0.9
94,44,1.0,0.9883102606485049,0.5,0.9
94,45,1.0,0.9888947476160797,0.5,0.9
94,46,1.0,0.9894500102352757,0.5,0.9
94,47,1.0,0.989977509723512,0.5,0.9
94,48,1.0,0.9904786342373364,0.5,0.9
94,49,1.0,0.9909547025254696,0.5,0.9
95,0,0.9275,0.901375,0.6,0.9
95,1,1.0,0.9063062500000001,0.6,0.9
95,2,1.0,0.9109909375,0.6,0.9
95,3,1.0,0.9154413906250001,0.6,0.9
95,4,1.0,0.9196693210937501,0.6,0.9
95,5,1.0,0.9236858550390626,0.6,0.9
95,6,1.0,0.9275015622871096,0.6,0.9
95,7,1.0,0.9311264841727541,0.6,0.9
95,8,1.0,0.9345701599641164,0.6,0.9
95,9,1.0,0.9378416519659106,0.6,0.9
95,10,1.0,0.9409495693676151,0.6,0.9
95,11,1.0,0.9439020908992344,0.6,0.9
95,12,1.0,0.9467069863542726,0.6,0.9
95,13,1.0,0.949371637036559,0.6,0.9
95,14,1.0,0.9519030551847311,0.6,0.9
95,15,1.0,0.9543079024254945,0.6,0.9
95,16,1.0,0.9565925073042197,0.6,0.9
95,17,1.0,0.9587628819390087,0.6,0.9
95,18,1.0,0.9608247378420582,0.6,0.9
95,19,1.0,0.9627835009499554,0.6,0.9
95,20,1.0,0.9646443259024576,0.6,0.9
95,21,1.0,0.9664121096073347,0.6,0.9
95,22,1.0,0.968091504126968,0.6,0.9
95,23,1.0,0.9696869289206196,0.6,0.9
95,24,1.0,0.9712025824745886,0.6,0.9
95,25,1.0,0.9726424533508592,0.6,0.9
95,26,1.0,0.9740103306833162,0.6,0.9
95,27,1.0,0.9753098141491504,0.6,0.9
95,28,1.0,0.9765443234416928,0.6,0.9
95,29,1.0,0.9777171072696083,0.6,0.9
95,30,1.0,0.9788312519061279,0.6,0.9
95,31,1.0,0.9798896893108214,0.6,0.9
95,32,1.0,0.9808952048452804,0.6,0.9
95,33,1.0,0.9818504446030163,0.6,0.9
95,34,1.0,0.9827579223728655,0.6,0.9
95,35,1.0,0.9836200262542223,0.6,0.9
95,36,1.0,0.9844390249415111,0.6,0.9
95,37,1.0,0.9852170736944356,0.6,0.9
95,38,1.0,0.9859562200097138,0.6,0.9
95,39,1.0,0.9866584090092282,0.6,0.9
95,40,1.0,0.9873254885587668,0.6,0.9
95,41,1.0,0.9879592141308284,0.6,0.9
95,42,1.0,0.988561253424287,0.6,0.9
95,43,1.0,0.9891331907530727,0.6,0.9
95,44,1.0,0.9896765312154191,0.6,0.9
95,45,1.0,0.9901927046546481,0.6,0.9
95,46,1.0,0.9906830694219158,0.6,0.9
95,47,1.0,0.99114891595082,0.6,0.9
95,48,1.0,0.991591470153279,0.6,0.9
95,49,1.0,0.9920118966456151,0.6,0.9
96,0,0.96,0.903,0.7000000000000001,0.9
96,1,0.9975,0.907725,0.7000000000000001,0.9
96,2,1.0,0.91233875,0.7000000000000001,0.9
96,3,1.0,0.9167218125,0.7000000000000001,0.9
96,4,1.0,0.920885721875,0.7000000000000001,0.9
96,5,1.0,0.92484143578125,0.7000000000000001,0.9
96,6,1.0,0.9285993639921875,0.7000000000000001,0.9
96,7,1.0,0.9321693957925781,0.7000000000000001,0.9
96,8,1.0,0.9355609260029492,0.7000000000000001,0.9
96,9,1.0,0.9387828797028017,0.7000000000000001,0.9
96,10,1.0,0.9418437357176617,0.7000000000000001,0.9
96,11,1.0,0.9447515489317786,0.7000000000000001,0.9
96,12,1.0,0.9475139714851897,0.7000000000000001,0.9
96,13,1.0,0.9501382729109302,0.7000000000000001,0.9
96,14,1.0,0.9526313592653837,0.7000000000000001,0.9
96,15,1.0,0.9549997913021144,0.7000000000000001,0.9
96,16,1.0,0.9572498017370087,0.7000000000000001,0.9
96,17,1.0,0.9593873116501582,0.7000000000000001,0.9
96,18,1.0,0.9614179460676503,0.7000000000000001,0.9
96,19,1.0,0.9633470487642678,0.7000000000000001,0.9
96,20,1.0,0.9651796963260544,0.7000000000000001,0.9
96,21,1.0,0.9669207115097517,0.7000000000000001,0.9
96,22,1.0,0.968574675934264,0.7000000000000001,0.9
96,23,1.0,0.9701459421375509,0.7000000000000001,0.9
96,24,1.0,0.9716386450306733,0.7000000000000001,0.9
96,25,1.0,0.9730567127791396,0.7000000000000001,0.9
96,26,1.0,0.9744038771401826,0.7000000000000001,0.9
96,27,1.0,0.9756836832831735,0.7000000000000001,0.9
96,28,1.0,0.9768994991190147,0.7000000000000001,0.9
96,29,1.0,0.978054524163064,0.7000000000000001,0.9
96,30,1.0,0.9791517979549108,0.7000000000000001,0.9
96,31,1.0,0.9801942080571653,0.7000000000000001,0.9
96,32,1.0,0.981184497654307,0.7000000000000001,0.9
96,33,1.0,0.9821252727715917,0.7000000000000001,0.9
96,34,1.0,0.9830190091330121,0.7000000000000001,0.9
96,35,1.0,0.9838680586763615,0.7000000000000001,0.9
96,36,1.0,0.9846746557425434,0.7000000000000001,0.9
96,37,1.0,0.9854409229554163,0.7000000000000001,0.9
96,38,1.0,0.9861688768076455,0.7000000000000001,0.9
96,39,1.0,0.9868604329672632,0.7000000000000001,0.9
96,40,1.0,0.9875174113189,0.7000000000000001,0.9
96,41,1.0,0.988141540752955,0.7000000000000001,0.9
96,42,1.0,0.9887344637153073,0.7000000000000001,0.9
96,43,1.0,0.9892977405295419,0.7000000000000001,0.9
96,44,1.0,0.9898328535030648,0.7000000000000001,0.9
96,45,1.0,0.9903412108279116,0.7000000000000001,0.9
96,46,1.0,0.990824150286516,0.7000000000000001,0.9
96,47,1.0,0.9912829427721902,0.7000000000000001,0.9
96,48,1.0,0.9917187956335807,0.7000000000000001,0.9
96,49,1.0,0.9921328558519016,0.7000000000000001,0.9
97,0,1.0,0.905,0.8,0.9
97,1,1.0,0.9097500000000001,0.8,0.9
97,2,1.0,0.9142625000000001,0.8,0.9
97,3,1.0,0.9185493750000001,0.8,0.9
97,4,1.0,0.9226219062500001,0.8,0.9
97,5,1.0,0.9264908109375001,0.8,0.9
97,6,1.0,0.930166270390625,0.8,0.9
97,7,1.0,0.9336579568710938,0.8,0.9
97,8,1.0,0.9369750590275391,0.8,0.9
97,9,1.0,0.9401263060761621,0.8,0.9
97,10,1.0,0.943119990772354,0.8,0.9
97,11,1.0,0.9459639912337363,0.8,0.9
97,12,1.0,0.9486657916720495,0.8,0.9
97,13,1.0,0.951232502088447,0.8,0.9
97,14,1.0,0.9536708769840246,0.8,0.9
97,15,1.0,0.9559873331348234,0.8,0.9
97,16,1.0,0.9581879664780822,0.8,0.9
97,17,1.0,0.9602785681541781,0.8,0.9
97,18,1.0,0.9622646397464693,0.8,0.9
97,19,1.0,0.9641514077591458,0.8,0.9
97,20,1.0,0.9659438373711885,0.8,0.9
97,21,1.0,0.967646645502629,0.8,0.9
97,22,1.0,0.9692643132274976,0.8,0.9
97,23,1.0,0.9708010975661228,0.8,0.9
97,24,1.0,0.9722610426878167,0.8,0.9
97,25,1.0,0.9736479905534259,0.8,0.9
97,26,1.0,0.9749655910257546,0.8,0.9
97,27,1.0,0.9762173114744669,0.8,0.9
97,28,1.0,0.9774064459007435,0.8,0.9
97,29,1.0,0.9785361236057064,0.8,0.9
97,30,1.0,0.9796093174254211,0.8,0.9
97,31,1.0,0.98062885155415,0.8,0.9
97,32,1.0,0.9815974089764425,0.8,0.9
97,33,1.0,0.9825175385276204,0.8,0.9
97,34,1.0,0.9833916616012394,0.8,0.9
97,35,1.0,0.9842220785211774,0.8,0.9
97,36,1.0,0.9850109745951185,0.8,0.9
97,37,1.0,0.9857604258653626,0.8,0.9
97,38,1.0,0.9864724045720945,0.8,0.9
97,39,1.0,0.9871487843434897,0.8,0.9
97,40,1.0,0.9877913451263153,0.8,0.9
97,41,1.0,0.9884017778699995,0.8,0.9
97,42,1.0,0.9889816889764995,0.8,0.9
97,43,1.0,0.9895326045276746,0.8,0.9
97,44,1.0,0.9900559743012908,0.8,0.9
97,45,1.0,0.9905531755862262,0.8,0.9
97,46,1.0,0.991025516806915,0.8,0.9
97,47,1.0,0.9914742409665692,0.8,0.9
97,48,1.0,0.9919005289182408,0.8,0.9
97,49,1.0,0.9923055024723287,0.8,0.9
98,0,0.9975,0.904875,0.9,0.9
98,1,1.0,0.90963125,0.9,0.9
98,2,1.0,0.9141496875,0.9,0.9
98,3,1.0,0.918442203125,0.9,0.9
98,4,1.0,0.92252009296875,0.9,0.9
98,5,1.0,0.9263940883203126,0.9,0.9
98,6,1.0,0.930074383904297,0.9,0.9
98,7,1.0,0.9335706647090821,0.9,0.9
98,8,1.0,0.936892131473628,0.9,0.9
98,9,1.0,0.9400475248999467,0.9,0.9
98,10,1.0,0.9430451486549494,0.9,0.9
98,11,1.0,0.9458928912222019,0.9,0.9
98,12,1.0,0.9485982466610918,0.9,0.9
98,13,1.0,0.9511683343280373,0.9,0.9
98,14,1.0,0.9536099176116354,0.9,0.9
98,15,1.0,0.9559294217310537,0.9,0.9
98,16,1.0,0.958132950644501,0.9,0.9
98,17,1.0,0.960226303112276,0.9,0.9
98,18,1.0,0.9622149879566622,0.9,0.9
98,19,1.0,0.9641042385588291,0.9,0.9
98,20,1.0,0.9658990266308877,0.9,0.9
98,21,1.0,0.9676040752993433,0.9,0.9
98,22,1.0,0.9692238715343762,0.9,0.9
98,23,1.0,0.9707626779576574,0.9,0.9
98,24,1.0,0.9722245440597745,0.9,0.9
98,25,1.0,0.9736133168567858,0.9,0.9
98,26,1.0,0.9749326510139464,0.9,0.9
98,27,1.0,0.9761860184632491,0.9,0.9
98,28,1.0,0.9773767175400867,0.9,0.9
98,29,1.0,0.9785078816630823,0.9,0.9
98,30,1.0,0.9795824875799282,0.9,0.9
98,31,1.0,0.9806033632009318,0.9,0.9
98,32,1.0,0.9815731950408851,0.9,0.9
98,33,1.0,0.9824945352888409,0.9,0.9
98,34,1.0,0.9833698085243988,0.9,0.9
98,35,1.0,0.9842013180981789,0.9,0.9
98,36,1.0,0.98499125219327,0.9,0.9
98,37,1.0,0.9857416895836065,0.9,0.9
98,38,1.0,0.9864546051044262,0.9,0.9
98,39,1.0,0.9871318748492048,0.9,0.9
98,40,1.0,0.9877752811067446,0.9,0.9
98,41,1.0,0.9883865170514073,0.9,0.9
98,42,1.0,0.988967191198837,0.9,0.9
98,43,1.0,0.9895188316388952,0.9,0.9
98,44,1.0,0.9900428900569505,0.9,0.9
98,45,1.0,0.9905407455541029,0.9,0.9
98,46,1.0,0.9910137082763977,0.9,0.9
98,47,1.0,0.9914630228625778,0.9,0.9
98,48,1.0,0.9918898717194489,0.9,0.9
98,49,1.0,0.9922953781334765,0.9,0.9
